,Label,"Bronx County, New York","Kings County, New York","New York County, New York","Queens County, New York","Richmond County, New York",race,year
4845,Sales and related occupations_Male,3652.0,28782,38129.0,15326,7365.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4846,Office and administrative support occupations_Male,1553.0,17576,10800.0,10408,5323.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4848,"Farming, fishing, and forestry occupations_Male",118.0,121,0.0,297,0.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4849,Construction and extraction occupations_Male,3026.0,13578,1813.0,18557,9305.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4850,"Installation, maintenance, and repair occupations_Male",1347.0,5935,1921.0,5279,3880.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4852,Production occupations_Male,626.0,5580,962.0,3749,1705.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4853,Transportation occupations_Male,1667.0,12584,1691.0,10160,6064.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4854,Material moving occupations_Male,358.0,2646,437.0,2575,2027.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4858,Management occupations_Female,3219.0,28936,51102.0,16461,4070.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4859,Business and financial operations occupations_Female,1737.0,14828,30752.0,9400,3118.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4861,Computer and mathematical occupations_Female,464.0,4906,4962.0,1654,484.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4862,Architecture and engineering occupations_Female,53.0,1862,616.0,763,427.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4863,"Life, physical, and social science occupations_Female",325.0,3017,6813.0,1349,460.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4865,Community and social service occupations_Female,633.0,5981,5355.0,3351,1610.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4866,Legal occupations_Female,754.0,7222,13723.0,3008,1540.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4867,"Education, training, and library occupations_Female",3254.0,29388,22437.0,17890,11158.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4868,"Arts, design, entertainment, sports, and media occupations_Female",1031.0,26808,28218.0,6313,1270.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4870,Health diagnosing and treating practitioners and other technical occupations_Female,1338.0,11566,16226.0,8782,5866.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4871,Health technologists and technicians_Female,333.0,2932,1285.0,2046,2127.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4873,Healthcare support occupations_Female,1535.0,12395,2662.0,4189,2638.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4875,"Fire fighting and prevention, and other protective service workers including supervisors_Female",198.0,973,283.0,400,432.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4876,Law enforcement workers including supervisors_Female,259.0,81,0.0,452,298.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4877,Food preparation and serving related occupations_Female,835.0,8312,5694.0,5674,1267.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4878,Building and grounds cleaning and maintenance occupations_Female,1220.0,2851,654.0,3506,1381.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4879,Personal care and service occupations_Female,1192.0,9131,5233.0,6551,3344.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4881,Sales and related occupations_Female,1436.0,17192,22355.0,11738,6044.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4882,Office and administrative support occupations_Female,4582.0,33069,21519.0,27971,14170.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4884,"Farming, fishing, and forestry occupations_Female",0.0,292,0.0,116,0.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4885,Construction and extraction occupations_Female,151.0,508,181.0,395,288.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4886,"Installation, maintenance, and repair occupations_Female",212.0,261,0.0,309,54.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4888,Production occupations_Female,153.0,2477,1348.0,1147,197.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4889,Transportation occupations_Female,56.0,779,78.0,1064,87.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4890,Material moving occupations_Female,0.0,377,169.0,154,0.0,WHITE ALONE NOT HISPANIC OR LATINO,2016
4895,Management occupations_Male,3176.0,42980,62073.0,17733,9139.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4896,Business and financial operations occupations_Male,1726.0,14739,33386.0,12921,4676.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4898,Computer and mathematical occupations_Male,839.0,15051,14704.0,8117,3432.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4899,Architecture and engineering occupations_Male,432.0,5559,3941.0,3023,1472.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4900,"Life, physical, and social science occupations_Male",190.0,1761,5702.0,712,272.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4902,Community and social service occupations_Male,839.0,2440,1661.0,2268,784.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4903,Legal occupations_Male,609.0,9366,16579.0,2876,1077.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4904,"Education, training, and library occupations_Male",2405.0,15399,13533.0,8871,3304.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4905,"Arts, design, entertainment, sports, and media occupations_Male",1140.0,32866,25562.0,7865,1695.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4907,Health diagnosing and treating practitioners and other technical occupations_Male,1093.0,5976,10210.0,3496,1860.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4908,Health technologists and technicians_Male,349.0,768,1209.0,1889,433.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4910,Healthcare support occupations_Male,166.0,1475,411.0,474,958.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4912,"Fire fighting and prevention, and other protective service workers including supervisors_Male",729.0,1741,1260.0,3193,2972.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4913,Law enforcement workers including supervisors_Male,79.0,1634,905.0,2967,4453.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4914,Food preparation and serving related occupations_Male,1357.0,10597,5967.0,6793,1314.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4915,Building and grounds cleaning and maintenance occupations_Male,1339.0,4671,699.0,4623,1870.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4916,Personal care and service occupations_Male,1062.0,4339,4050.0,5110,825.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4918,Sales and related occupations_Male,2626.0,25201,30374.0,13881,5838.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4919,Office and administrative support occupations_Male,3086.0,16666,11736.0,11416,5724.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4921,"Farming, fishing, and forestry occupations_Male",0.0,360,146.0,0,9.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4922,Construction and extraction occupations_Male,2546.0,14828,3255.0,13741,6895.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4923,"Installation, maintenance, and repair occupations_Male",1777.0,5500,2097.0,6011,2822.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4925,Production occupations_Male,713.0,5347,1641.0,4738,2101.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4926,Transportation occupations_Male,989.0,13090,2086.0,8447,5328.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4927,Material moving occupations_Male,394.0,2524,772.0,3509,2720.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4931,Management occupations_Female,3079.0,31110,41871.0,15138,6259.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4932,Business and financial operations occupations_Female,2298.0,16414,29815.0,9971,3138.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4934,Computer and mathematical occupations_Female,446.0,5008,5318.0,1662,751.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4935,Architecture and engineering occupations_Female,339.0,2606,2516.0,812,45.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4936,"Life, physical, and social science occupations_Female",460.0,3728,5034.0,1094,457.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4938,Community and social service occupations_Female,1150.0,6267,5782.0,4706,2113.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4939,Legal occupations_Female,391.0,6624,13633.0,3033,745.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4940,"Education, training, and library occupations_Female",3642.0,28989,19631.0,18221,11851.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4941,"Arts, design, entertainment, sports, and media occupations_Female",1174.0,27003,32830.0,6967,1561.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4943,Health diagnosing and treating practitioners and other technical occupations_Female,1493.0,11844,18266.0,9140,5275.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4944,Health technologists and technicians_Female,661.0,3068,1264.0,2837,2052.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4946,Healthcare support occupations_Female,1144.0,10855,1377.0,3440,2562.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4948,"Fire fighting and prevention, and other protective service workers including supervisors_Female",600.0,1323,0.0,545,221.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4949,Law enforcement workers including supervisors_Female,352.0,457,81.0,687,625.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4950,Food preparation and serving related occupations_Female,661.0,6781,6904.0,5638,1952.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4951,Building and grounds cleaning and maintenance occupations_Female,717.0,3046,1652.0,3300,1414.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4952,Personal care and service occupations_Female,1056.0,9562,9552.0,8235,2430.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4954,Sales and related occupations_Female,1699.0,16620,25288.0,10071,6821.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4955,Office and administrative support occupations_Female,5987.0,32356,19472.0,25216,13234.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4957,"Farming, fishing, and forestry occupations_Female",0.0,98,0.0,111,0.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4958,Construction and extraction occupations_Female,108.0,744,600.0,261,306.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4959,"Installation, maintenance, and repair occupations_Female",57.0,154,220.0,292,84.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4961,Production occupations_Female,294.0,2515,1522.0,1936,426.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4962,Transportation occupations_Female,131.0,536,213.0,961,489.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4963,Material moving occupations_Female,58.0,610,21.0,285,0.0,WHITE ALONE NOT HISPANIC OR LATINO,2017
4968,Management occupations_Male,2983.0,35745,53259.0,22441,7185.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4969,Business and financial operations occupations_Male,1090.0,18304,36343.0,11543,4382.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4971,Computer and mathematical occupations_Male,1570.0,18472,18827.0,6650,3003.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4972,Architecture and engineering occupations_Male,211.0,5541,3773.0,4817,1191.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4973,"Life, physical, and social science occupations_Male",658.0,2281,5750.0,676,227.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4975,Community and social service occupations_Male,449.0,3087,2482.0,1342,832.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4976,Legal occupations_Male,855.0,8568,15726.0,3853,885.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4978,"Arts, design, entertainment, sports, and media occupations_Male",1137.0,29202,23333.0,7278,1612.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4980,Health diagnosing and treating practitioners and other technical occupations_Male,649.0,4829,10342.0,2933,1550.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4981,Health technologists and technicians_Male,581.0,2136,1127.0,937,332.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4983,Healthcare support occupations_Male,256.0,2453,1172.0,683,880.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4986,Law enforcement workers including supervisors_Male,149.0,1816,398.0,2930,2561.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4987,Food preparation and serving related occupations_Male,1173.0,8635,7607.0,6399,1215.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4988,Building and grounds cleaning and maintenance occupations_Male,1087.0,4741,1984.0,3427,2908.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4989,Personal care and service occupations_Male,1277.0,5343,2825.0,4372,1823.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4991,Sales and related occupations_Male,2993.0,26365,30192.0,13379,6901.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4992,Office and administrative support occupations_Male,2259.0,16676,10416.0,9282,3922.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4994,"Farming, fishing, and forestry occupations_Male",171.0,67,149.0,0,0.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4995,Construction and extraction occupations_Male,1964.0,14808,2005.0,14457,8328.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4996,"Installation, maintenance, and repair occupations_Male",869.0,2858,824.0,5127,2672.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4998,Production occupations_Male,985.0,4839,2689.0,4156,2151.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
4999,Transportation occupations_Male,860.0,10564,1181.0,9890,5748.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5000,Material moving occupations_Male,821.0,3608,1271.0,3503,2840.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5004,Management occupations_Female,2555.0,28340,45313.0,14068,5305.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5005,Business and financial operations occupations_Female,967.0,19505,26287.0,9324,3570.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5007,Computer and mathematical occupations_Female,278.0,5540,7628.0,2452,868.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5008,Architecture and engineering occupations_Female,127.0,1161,2931.0,856,231.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5009,"Life, physical, and social science occupations_Female",391.0,3306,6230.0,1754,388.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5011,Community and social service occupations_Female,1088.0,5162,4584.0,3390,1842.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5012,Legal occupations_Female,908.0,6701,10361.0,3328,650.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5014,"Arts, design, entertainment, sports, and media occupations_Female",803.0,30037,28649.0,6651,1329.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5016,Health diagnosing and treating practitioners and other technical occupations_Female,1868.0,13411,13321.0,8903,4660.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5017,Health technologists and technicians_Female,387.0,3251,1234.0,2118,1868.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5019,Healthcare support occupations_Female,1169.0,13089,3879.0,4688,3492.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5022,Law enforcement workers including supervisors_Female,0.0,437,0.0,331,667.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5023,Food preparation and serving related occupations_Female,952.0,8223,4447.0,4806,2225.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5024,Building and grounds cleaning and maintenance occupations_Female,1288.0,2912,638.0,3474,357.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5025,Personal care and service occupations_Female,819.0,9407,7755.0,5351,2266.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5027,Sales and related occupations_Female,1046.0,15478,22180.0,9878,5241.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5028,Office and administrative support occupations_Female,5480.0,31884,27162.0,26021,14249.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5030,"Farming, fishing, and forestry occupations_Female",94.0,45,0.0,0,0.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5031,Construction and extraction occupations_Female,40.0,340,0.0,668,351.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5032,"Installation, maintenance, and repair occupations_Female",35.0,30,59.0,199,80.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5034,Production occupations_Female,153.0,2229,2499.0,1624,742.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5035,Transportation occupations_Female,74.0,380,1134.0,939,679.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5036,Material moving occupations_Female,261.0,964,0.0,620,330.0,WHITE ALONE NOT HISPANIC OR LATINO,2018
5041,Management occupations_Male,3926.0,40626,58293.0,19832,8989.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5042,Business and financial operations occupations_Male,1428.0,18708,36281.0,11045,4345.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5044,Computer and mathematical occupations_Male,780.0,17342,18282.0,8407,3577.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5045,Architecture and engineering occupations_Male,274.0,5467,4297.0,4906,885.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5046,"Life, physical, and social science occupations_Male",259.0,3116,4692.0,2050,270.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5048,Community and social service occupations_Male,182.0,2528,1949.0,1382,696.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5049,Legal occupations_Male,674.0,9208,13878.0,3611,774.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5051,"Arts, design, entertainment, sports, and media occupations_Male",597.0,28673,21120.0,9617,1167.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5053,Health diagnosing and treating practitioners and other technical occupations_Male,1509.0,5107,9451.0,3033,2279.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5054,Health technologists and technicians_Male,207.0,1956,1362.0,811,438.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5056,Healthcare support occupations_Male,176.0,1762,608.0,674,498.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5059,Law enforcement workers including supervisors_Male,237.0,2242,864.0,2506,2982.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5060,Food preparation and serving related occupations_Male,1498.0,8781,5847.0,6068,2857.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5061,Building and grounds cleaning and maintenance occupations_Male,1575.0,3695,1681.0,3856,1679.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5062,Personal care and service occupations_Male,1109.0,3609,3719.0,4958,669.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5064,Sales and related occupations_Male,3024.0,28157,34632.0,12970,5918.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5065,Office and administrative support occupations_Male,1396.0,11976,10041.0,8234,3656.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5067,"Farming, fishing, and forestry occupations_Male",0.0,0,0.0,0,0.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5068,Construction and extraction occupations_Male,3163.0,12298,2267.0,12290,9068.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5069,"Installation, maintenance, and repair occupations_Male",1387.0,4438,787.0,5305,3887.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
5071,Production occupations_Male,1147.0,5004,1855.0,4041,1923.0,WHITE ALONE NOT HISPANIC OR LATINO,2019
